negocio,data,modalidade,valor_bruto
mercadinho,2025-11-27,credito_vista,689.3
mercadinho,2025-11-27,credito_4x,87.78
mercadinho,2025-11-28,pix,1774.4
mercadinho,2025-11-28,debito,1175.37
mercadinho,2025-11-28,credito_vista,591.16
mercadinho,2025-11-28,credito_4x,161.26
mercadinho,2025-11-29,pix,2563.29
mercadinho,2025-11-29,debito,1421.2
mercadinho,2025-11-29,credito_vista,882.93
mercadinho,2025-11-29,credito_4x,258.84
mercadinho,2025-11-30,pix,847.85
mercadinho,2025-11-30,debito,598.08
mercadinho,2025-11-30,credito_vista,391.11
mercadinho,2025-11-30,credito_4x,125.44
mercadinho,2025-12-01,pix,2294.58
mercadinho,2025-12-01,debito,2153.68
mercadinho,2025-12-01,credito_vista,1058.78
mercadinho,2025-12-01,credito_4x,159.41
mercadinho,2025-12-02,pix,2536.09
mercadinho,2025-12-02,debito,1751.69
mercadinho,2025-12-02,credito_vista,1090.75
mercadinho,2025-12-02,credito_4x,172.07
mercadinho,2025-12-03,pix,2257.77
mercadinho,2025-12-03,debito,1821.48
mercadinho,2025-12-03,credito_vista,919.08
mercadinho,2025-12-03,credito_4x,272.34
mercadinho,2025-12-04,pix,2090.22
mercadinho,2025-12-04,debito,1399.54
mercadinho,2025-12-04,credito_vista,915.44
mercadinho,2025-12-04,credito_4x,263.76
mercadinho,2025-12-05,pix,2732.76
mercadinho,2025-12-05,debito,2074.14
mercadinho,2025-12-05,credito_vista,1245.15
mercadinho,2025-12-05,credito_4x,208.55
mercadinho,2025-12-06,pix,3558.04
mercadinho,2025-12-06,debito,2870.26
mercadinho,2025-12-06,credito_vista,2022.84
mercadinho,2025-12-06,credito_4x,232.85
mercadinho,2025-12-07,pix,1452.71
mercadinho,2025-12-07,debito,1062.79
mercadinho,2025-12-07,credito_vista,784.21
mercadinho,2025-12-07,credito_4x,98.1
mercadinho,2025-12-08,pix,2276.97
mercadinho,2025-12-08,debito,1385.17
mercadinho,2025-12-08,credito_vista,1187.37
mercadinho,2025-12-08,credito_4x,61.22
mercadinho,2025-12-09,pix,2163.31
mercadinho,2025-12-09,debito,1857.11
mercadinho,2025-12-09,credito_vista,1281.87
mercadinho,2025-12-09,credito_4x,233.37
mercadinho,2025-12-10,pix,2057.6
mercadinho,2025-12-10,debito,1779.89
mercadinho,2025-12-10,credito_vista,974.51
mercadinho,2025-12-10,credito_4x,242.17
mercadinho,2025-12-11,pix,1576.71
mercadinho,2025-12-11,debito,1435.82
mercadinho,2025-12-11,credito_vista,851.03
mercadinho,2025-12-11,credito_4x,158.73
mercadinho,2025-12-12,pix,2072.53
mercadinho,2025-12-12,debito,1589.39
mercadinho,2025-12-12,credito_vista,1041.59
mercadinho,2025-12-12,credito_4x,181.11
mercadinho,2025-12-13,pix,2964.49
mercadinho,2025-12-13,debito,2172.14
mercadinho,2025-12-13,credito_vista,1464.28
mercadinho,2025-12-13,credito_4x,202.96
mercadinho,2025-12-14,pix,845.91
mercadinho,2025-12-14,debito,807.84
mercadinho,2025-12-14,credito_vista,438.43
mercadinho,2025-12-14,credito_4x,40.19
mercadinho,2025-12-15,pix,1722.0
mercadinho,2025-12-15,debito,1543.67
mercadinho,2025-12-15,credito_vista,862.68
mercadinho,2025-12-15,credito_4x,132.28
mercadinho,2025-12-16,pix,1832.46
mercadinho,2025-12-16,debito,1506.49
mercadinho,2025-12-16,credito_vista,687.77
mercadinho,2025-12-16,credito_4x,236.12
mercadinho,2025-12-17,pix,2146.3
mercadinho,2025-12-17,debito,1411.92
mercadinho,2025-12-17,credito_vista,1156.29
mercadinho,2025-12-17,credito_4x,168.46
mercadinho,2025-12-18,pix,1866.14
mercadinho,2025-12-18,debito,1494.42
mercadinho,2025-12-18,credito_vista,1200.79
mercadinho,2025-12-18,credito_4x,129.46
mercadinho,2025-12-19,pix,2096.85
mercadinho,2025-12-19,debito,1720.15
mercadinho,2025-12-19,credito_vista,1080.57
mercadinho,2025-12-19,credito_4x,194.36
mercadinho,2025-12-20,pix,2972.22
mercadinho,2025-12-20,debito,2502.8
mercadinho,2025-12-20,credito_vista,1456.0
mercadinho,2025-12-20,credito_4x,260.55
mercadinho,2025-12-21,pix,1008.05
mercadinho,2025-12-21,debito,722.77
mercadinho,2025-12-21,credito_vista,512.45
mercadinho,2025-12-21,credito_4x,70.56
mercadinho,2025-12-22,pix,1912.96
mercadinho,2025-12-22,debito,1527.81
mercadinho,2025-12-22,credito_vista,1068.48
mercadinho,2025-12-22,credito_4x,304.84
mercadinho,2025-12-23,pix,2150.17
mercadinho,2025-12-23,debito,1184.15
mercadinho,2025-12-23,credito_vista,997.55
mercadinho,2025-12-23,credito_4x,123.57
mercadinho,2025-12-24,pix,1975.64
mercadinho,2025-12-24,debito,1114.15
mercadinho,2025-12-24,credito_vista,591.91
mercadinho,2025-12-24,credito_4x,196.96
mercadinho,2025-12-25,pix,1569.89
mercadinho,2025-12-25,debito,1256.98
mercadinho,2025-12-25,credito_vista,694.24
mercadinho,2025-12-25,credito_4x,123.5
mercadinho,2025-12-26,pix,1887.53
mercadinho,2025-12-26,debito,1250.8
mercadinho,2025-12-26,credito_vista,794.2
mercadinho,2025-12-26,credito_4x,112.27
mercadinho,2025-12-27,pix,2153.82
mercadinho,2025-12-27,debito,1644.6
mercadinho,2025-12-27,credito_vista,1078.97
mercadinho,2025-12-27,credito_4x,236.48
mercadinho,2025-12-28,pix,710.57
mercadinho,2025-12-28,debito,628.87
mercadinho,2025-12-28,credito_vista,264.54
mercadinho,2025-12-28,credito_4x,70.32
mercadinho,2025-12-29,pix,1460.7
mercadinho,2025-12-29,debito,1312.09
mercadinho,2025-12-29,credito_vista,778.75
mercadinho,2025-12-29,credito_4x,163.87
mercadinho,2025-12-30,pix,1376.46
mercadinho,2025-12-30,debito,1049.78
mercadinho,2025-12-30,credito_vista,574.32
mercadinho,2025-12-30,credito_4x,121.84
mercadinho,2025-12-31,pix,1774.65
mercadinho,2025-12-31,debito,1099.42
mercadinho,2025-12-31,credito_vista,656.69
mercadinho,2025-12-31,credito_4x,104.76
mercadinho,2026-01-01,pix,2166.98
mercadinho,2026-01-01,debito,2078.16
mercadinho,2026-01-01,credito_vista,1339.11
mercadinho,2026-01-01,credito_4x,178.08
mercadinho,2026-01-02,pix,3523.2
mercadinho,2026-01-02,debito,2615.8
mercadinho,2026-01-02,credito_vista,1693.54
mercadinho,2026-01-02,credito_4x,316.04
mercadinho,2026-01-03,pix,3561.07
mercadinho,2026-01-03,debito,2814.94
mercadinho,2026-01-03,credito_vista,1784.16
mercadinho,2026-01-03,credito_4x,375.09
mercadinho,2026-01-04,pix,1334.15
mercadinho,2026-01-04,debito,1110.38
mercadinho,2026-01-04,credito_vista,862.17
mercadinho,2026-01-04,credito_4x,134.39
mercadinho,2026-01-05,pix,2616.28
mercadinho,2026-01-05,debito,2453.75
mercadinho,2026-01-05,credito_vista,1282.04
mercadinho,2026-01-05,credito_4x,236.18
mercadinho,2026-01-06,pix,2557.7
mercadinho,2026-01-06,debito,2035.49
mercadinho,2026-01-06,credito_vista,1140.41
mercadinho,2026-01-06,credito_4x,238.05
mercadinho,2026-01-07,pix,2494.6
mercadinho,2026-01-07,debito,1840.98
mercadinho,2026-01-07,credito_vista,1320.79
mercadinho,2026-01-07,credito_4x,144.16
mercadinho,2026-01-08,pix,1793.17
mercadinho,2026-01-08,debito,1573.57
mercadinho,2026-01-08,credito_vista,904.56
mercadinho,2026-01-08,credito_4x,228.3
mercadinho,2026-01-09,pix,2792.48
mercadinho,2026-01-09,debito,2562.98
mercadinho,2026-01-09,credito_vista,960.54
mercadinho,2026-01-09,credito_4x,272.26
mercadinho,2026-01-10,pix,3870.38
mercadinho,2026-01-10,debito,3102.0
mercadinho,2026-01-10,credito_vista,1914.53
mercadinho,2026-01-10,credito_4x,439.9
mercadinho,2026-01-11,pix,1022.47
mercadinho,2026-01-11,debito,749.26
mercadinho,2026-01-11,credito_vista,537.96
mercadinho,2026-01-11,credito_4x,91.83
mercadinho,2026-01-12,pix,2199.44
mercadinho,2026-01-12,debito,1903.45
mercadinho,2026-01-12,credito_vista,969.25
mercadinho,2026-01-12,credito_4x,164.63
mercadinho,2026-01-13,pix,1893.4
mercadinho,2026-01-13,debito,1506.79
mercadinho,2026-01-13,credito_vista,1096.95
mercadinho,2026-01-13,credito_4x,169.87
mercadinho,2026-01-14,pix,1591.7
mercadinho,2026-01-14,debito,1419.7
mercadinho,2026-01-14,credito_vista,866.67
mercadinho,2026-01-14,credito_4x,169.48
mercadinho,2026-01-15,pix,1438.4
mercadinho,2026-01-15,debito,1500.72
mercadinho,2026-01-15,credito_vista,589.55
mercadinho,2026-01-15,credito_4x,153.09
mercadinho,2026-01-16,pix,2030.21
mercadinho,2026-01-16,debito,2032.26
mercadinho,2026-01-16,credito_vista,1136.69
mercadinho,2026-01-16,credito_4x,229.52
mercadinho,2026-01-17,pix,3012.19
mercadinho,2026-01-17,debito,2879.17
mercadinho,2026-01-17,credito_vista,1416.28
mercadinho,2026-01-17,credito_4x,488.14
mercadinho,2026-01-18,pix,985.12
mercadinho,2026-01-18,debito,866.29
mercadinho,2026-01-18,credito_vista,562.51
mercadinho,2026-01-18,credito_4x,116.47
mercadinho,2026-01-19,pix,1980.77
mercadinho,2026-01-19,debito,1351.29
mercadinho,2026-01-19,credito_vista,969.49
mercadinho,2026-01-19,credito_4x,165.3
mercadinho,2026-01-20,pix,1634.73
mercadinho,2026-01-20,debito,1526.42
mercadinho,2026-01-20,credito_vista,635.27
mercadinho,2026-01-20,credito_4x,160.35
mercadinho,2026-01-21,pix,1698.81
mercadinho,2026-01-21,debito,1863.22
mercadinho,2026-01-21,credito_vista,1159.45
mercadinho,2026-01-21,credito_4x,213.36
mercadinho,2026-01-22,pix,1685.25
mercadinho,2026-01-22,debito,1641.19
mercadinho,2026-01-22,credito_vista,1015.65
mercadinho,2026-01-22,credito_4x,182.49
mercadinho,2026-01-23,pix,2622.07
mercadinho,2026-01-23,debito,1667.55
mercadinho,2026-01-23,credito_vista,1054.26
mercadinho,2026-01-23,credito_4x,96.03
mercadinho,2026-01-24,pix,3050.67
mercadinho,2026-01-24,debito,2417.17
mercadinho,2026-01-24,credito_vista,1735.84
mercadinho,2026-01-24,credito_4x,222.91
mercadinho,2026-01-25,pix,897.06
mercadinho,2026-01-25,debito,809.95
mercadinho,2026-01-25,credito_vista,472.97
mercadinho,2026-01-25,credito_4x,64.74
mercadinho,2026-01-26,pix,1456.05
mercadinho,2026-01-26,debito,1201.9
mercadinho,2026-01-26,credito_vista,552.27
mercadinho,2026-01-26,credito_4x,165.27
mercadinho,2026-01-27,pix,1197.63
mercadinho,2026-01-27,debito,994.87
mercadinho,2026-01-27,credito_vista,660.82
mercadinho,2026-01-27,credito_4x,101.64
mercadinho,2026-01-28,pix,1418.29
mercadinho,2026-01-28,debito,1281.2
mercadinho,2026-01-28,credito_vista,867.38
mercadinho,2026-01-28,credito_4x,194.12
mercadinho,2026-01-29,pix,1507.22
mercadinho,2026-01-29,debito,1170.08
mercadinho,2026-01-29,credito_vista,682.65
mercadinho,2026-01-29,credito_4x,197.89
mercadinho,2026-01-30,pix,1406.45
mercadinho,2026-01-30,debito,1444.97
mercadinho,2026-01-30,credito_vista,767.23
mercadinho,2026-01-30,credito_4x,137.47
mercadinho,2026-01-31,pix,1736.19
mercadinho,2026-01-31,debito,1503.66
mercadinho,2026-01-31,credito_vista,751.0
mercadinho,2026-01-31,credito_4x,103.85
mercadinho,2026-02-01,pix,1352.37
mercadinho,2026-02-01,debito,1037.77
mercadinho,2026-02-01,credito_vista,679.2
mercadinho,2026-02-01,credito_4x,129.56
mercadinho,2026-02-02,pix,2156.21
mercadinho,2026-02-02,debito,2052.07
mercadinho,2026-02-02,credito_vista,1009.88
mercadinho,2026-02-02,credito_4x,307.91
mercadinho,2026-02-03,pix,1869.53
mercadinho,2026-02-03,debito,1383.35
mercadinho,2026-02-03,credito_vista,1140.9
mercadinho,2026-02-03,credito_4x,150.36
mercadinho,2026-02-04,pix,2217.08
mercadinho,2026-02-04,debito,1642.08
mercadinho,2026-02-04,credito_vista,1085.53
mercadinho,2026-02-04,credito_4x,145.43
mercadinho,2026-02-05,pix,2571.25
mercadinho,2026-02-05,debito,1749.79
mercadinho,2026-02-05,credito_vista,941.09
mercadinho,2026-02-05,credito_4x,210.04
mercadinho,2026-02-06,pix,3418.81
mercadinho,2026-02-06,debito,2252.67
mercadinho,2026-02-06,credito_vista,1264.24
mercadinho,2026-02-06,credito_4x,255.47
mercadinho,2026-02-07,pix,4158.1
mercadinho,2026-02-07,debito,3356.81
mercadinho,2026-02-07,credito_vista,1888.13
mercadinho,2026-02-07,credito_4x,481.23
mercadinho,2026-02-08,pix,1508.47
mercadinho,2026-02-08,debito,1190.02
mercadinho,2026-02-08,credito_vista,715.35
mercadinho,2026-02-08,credito_4x,115.75
mercadinho,2026-02-09,pix,2995.37
mercadinho,2026-02-09,debito,2099.46
mercadinho,2026-02-09,credito_vista,995.33
mercadinho,2026-02-09,credito_4x,155.61
mercadinho,2026-02-10,pix,2607.91
mercadinho,2026-02-10,debito,1883.12
mercadinho,2026-02-10,credito_vista,1324.97
mercadinho,2026-02-10,credito_4x,229.66
mercadinho,2026-02-11,pix,2114.41
mercadinho,2026-02-11,debito,1292.98
mercadinho,2026-02-11,credito_vista,851.89
mercadinho,2026-02-11,credito_4x,132.49
mercadinho,2026-02-12,pix,2473.57
mercadinho,2026-02-12,debito,1505.55
mercadinho,2026-02-12,credito_vista,750.97
mercadinho,2026-02-12,credito_4x,199.23
mercadinho,2026-02-13,pix,2283.96
mercadinho,2026-02-13,debito,2249.28
mercadinho,2026-02-13,credito_vista,1391.88
mercadinho,2026-02-13,credito_4x,171.27
mercadinho,2026-02-14,pix,3121.96
mercadinho,2026-02-14,debito,1982.46
mercadinho,2026-02-14,credito_vista,1296.99
mercadinho,2026-02-14,credito_4x,327.63
mercadinho,2026-02-15,pix,1601.04
mercadinho,2026-02-15,debito,1194.58
mercadinho,2026-02-15,credito_vista,609.84
mercadinho,2026-02-15,credito_4x,234.85
mercadinho,2026-02-16,pix,2254.29
mercadinho,2026-02-16,debito,2156.17
mercadinho,2026-02-16,credito_vista,804.02
mercadinho,2026-02-16,credito_4x,234.99
mercadinho,2026-02-17,pix,1956.47
mercadinho,2026-02-17,debito,1227.17
mercadinho,2026-02-17,credito_vista,707.18
mercadinho,2026-02-17,credito_4x,142.58
mercadinho,2026-02-18,pix,2016.12
mercadinho,2026-02-18,debito,1491.05
mercadinho,2026-02-18,credito_vista,950.86
mercadinho,2026-02-18,credito_4x,235.98
mercadinho,2026-02-19,pix,1850.8
mercadinho,2026-02-19,debito,1492.81
mercadinho,2026-02-19,credito_vista,908.84
mercadinho,2026-02-19,credito_4x,138.59
mercadinho,2026-02-20,pix,2658.76
mercadinho,2026-02-20,debito,2230.09
mercadinho,2026-02-20,credito_vista,1128.04
mercadinho,2026-02-20,credito_4x,214.9
mercadinho,2026-02-21,pix,2609.7
mercadinho,2026-02-21,debito,1937.49
mercadinho,2026-02-21,credito_vista,1032.57
mercadinho,2026-02-21,credito_4x,187.46
mercadinho,2026-02-22,pix,1100.92
mercadinho,2026-02-22,debito,772.78
mercadinho,2026-02-22,credito_vista,582.14
mercadinho,2026-02-22,credito_4x,94.45
mercadinho,2026-02-23,pix,2149.79
mercadinho,2026-02-23,debito,1588.25
mercadinho,2026-02-23,credito_vista,1157.72
mercadinho,2026-02-23,credito_4x,299.84
mercadinho,2026-02-24,pix,1901.62
mercadinho,2026-02-24,debito,1974.85
mercadinho,2026-02-24,credito_vista,943.03
mercadinho,2026-02-24,credito_4x,182.12
mercadinho,2026-02-25,pix,1632.64
mercadinho,2026-02-25,debito,1282.28
mercadinho,2026-02-25,credito_vista,604.56
mercadinho,2026-02-25,credito_4x,113.31
mercadinho,2026-02-26,pix,1633.55
mercadinho,2026-02-26,debito,1264.29
mercadinho,2026-02-26,credito_vista,906.59
mercadinho,2026-02-26,credito_4x,150.37
mercadinho,2026-02-27,pix,2075.82
mercadinho,2026-02-27,debito,1473.58
mercadinho,2026-02-27,credito_vista,1094.21
mercadinho,2026-02-27,credito_4x,84.45
mercadinho,2026-02-28,pix,2147.6
mercadinho,2026-02-28,debito,1817.59
mercadinho,2026-02-28,credito_vista,1040.58
mercadinho,2026-02-28,credito_4x,190.46
mercadinho,2026-03-01,pix,1500.03
mercadinho,2026-03-01,debito,1230.25
mercadinho,2026-03-01,credito_vista,622.46
mercadinho,2026-03-01,credito_4x,150.94
mercadinho,2026-03-02,pix,2831.6
mercadinho,2026-03-02,debito,2311.82
mercadinho,2026-03-02,credito_vista,1223.25
mercadinho,2026-03-02,credito_4x,619.48
mercadinho,2026-03-03,pix,2822.62
mercadinho,2026-03-03,debito,1941.08
mercadinho,2026-03-03,credito_vista,1327.87
mercadinho,2026-03-03,credito_4x,357.19
mercadinho,2026-03-04,pix,2537.28
mercadinho,2026-03-04,debito,1986.85
mercadinho,2026-03-04,credito_vista,1047.05
mercadinho,2026-03-04,credito_4x,244.77
mercadinho,2026-03-05,pix,2585.07
mercadinho,2026-03-05,debito,2108.36
mercadinho,2026-03-05,credito_vista,1167.82
mercadinho,2026-03-05,credito_4x,231.31
mercadinho,2026-03-06,pix,3802.54
mercadinho,2026-03-06,debito,3077.38
mercadinho,2026-03-06,credito_vista,1541.11
mercadinho,2026-03-06,credito_4x,516.3
mercadinho,2026-03-07,pix,3346.53
mercadinho,2026-03-07,debito,3138.97
mercadinho,2026-03-07,credito_vista,1875.63
mercadinho,2026-03-07,credito_4x,261.66
mercadinho,2026-03-08,pix,1425.99
mercadinho,2026-03-08,debito,1218.91
mercadinho,2026-03-08,credito_vista,886.77
mercadinho,2026-03-08,credito_4x,201.44
mercadinho,2026-03-09,pix,2982.75
mercadinho,2026-03-09,debito,2097.24
mercadinho,2026-03-09,credito_vista,1514.57
mercadinho,2026-03-09,credito_4x,206.9
mercadinho,2026-03-10,pix,2493.63
mercadinho,2026-03-10,debito,1963.15
mercadinho,2026-03-10,credito_vista,1090.29
mercadinho,2026-03-10,credito_4x,267.99
mercadinho,2026-03-11,pix,1884.04
mercadinho,2026-03-11,debito,1298.34
mercadinho,2026-03-11,credito_vista,830.54
mercadinho,2026-03-11,credito_4x,200.68
mercadinho,2026-03-12,pix,1736.33
mercadinho,2026-03-12,debito,1875.36
mercadinho,2026-03-12,credito_vista,1172.33
mercadinho,2026-03-12,credito_4x,232.75
mercadinho,2026-03-13,pix,2594.55
mercadinho,2026-03-13,debito,1984.06
mercadinho,2026-03-13,credito_vista,1291.89
mercadinho,2026-03-13,credito_4x,151.42
mercadinho,2026-03-14,pix,3054.58
mercadinho,2026-03-14,debito,2812.36
mercadinho,2026-03-14,credito_vista,1727.28
mercadinho,2026-03-14,credito_4x,427.46
mercadinho,2026-03-15,pix,1383.17
mercadinho,2026-03-15,debito,1154.23
mercadinho,2026-03-15,credito_vista,518.21
mercadinho,2026-03-15,credito_4x,77.65
mercadinho,2026-03-16,pix,2128.02
mercadinho,2026-03-16,debito,1508.01
mercadinho,2026-03-16,credito_vista,918.67
mercadinho,2026-03-16,credito_4x,227.07
mercadinho,2026-03-17,pix,2086.92
mercadinho,2026-03-17,debito,1777.08
mercadinho,2026-03-17,credito_vista,867.48
mercadinho,2026-03-17,credito_4x,206.11
mercadinho,2026-03-18,pix,1884.97
mercadinho,2026-03-18,debito,1669.68
mercadinho,2026-03-18,credito_vista,1046.16
mercadinho,2026-03-18,credito_4x,144.67
mercadinho,2026-03-19,pix,2193.12
mercadinho,2026-03-19,debito,2100.47
mercadinho,2026-03-19,credito_vista,908.12
mercadinho,2026-03-19,credito_4x,280.82
mercadinho,2026-03-20,pix,2703.52
mercadinho,2026-03-20,debito,1898.53
mercadinho,2026-03-20,credito_vista,834.56
mercadinho,2026-03-20,credito_4x,307.17
mercadinho,2026-03-21,pix,3188.07
mercadinho,2026-03-21,debito,1759.4
mercadinho,2026-03-21,credito_vista,1585.86
mercadinho,2026-03-21,credito_4x,386.0
mercadinho,2026-03-22,pix,1115.12
mercadinho,2026-03-22,debito,1026.77
mercadinho,2026-03-22,credito_vista,620.7
mercadinho,2026-03-22,credito_4x,119.92
mercadinho,2026-03-23,pix,2468.38
mercadinho,2026-03-23,debito,1677.35
mercadinho,2026-03-23,credito_vista,870.53
mercadinho,2026-03-23,credito_4x,109.81
mercadinho,2026-03-24,pix,1959.69
mercadinho,2026-03-24,debito,1252.77
mercadinho,2026-03-24,credito_vista,856.46
mercadinho,2026-03-24,credito_4x,134.9
mercadinho,2026-03-25,pix,1574.65
mercadinho,2026-03-25,debito,1313.39
mercadinho,2026-03-25,credito_vista,732.5
mercadinho,2026-03-25,credito_4x,87.38
mercadinho,2026-03-26,pix,1641.12
mercadinho,2026-03-26,debito,1243.33
mercadinho,2026-03-26,credito_vista,704.94
mercadinho,2026-03-26,credito_4x,256.22
mercadinho,2026-03-27,pix,1972.87
mercadinho,2026-03-27,debito,1785.21
mercadinho,2026-03-27,credito_vista,1102.85
mercadinho,2026-03-27,credito_4x,347.28
mercadinho,2026-03-28,pix,1954.43
mercadinho,2026-03-28,debito,2018.26
mercadinho,2026-03-28,credito_vista,1002.83
mercadinho,2026-03-28,credito_4x,189.08
mercadinho,2026-03-29,pix,884.9
mercadinho,2026-03-29,debito,788.15
mercadinho,2026-03-29,credito_vista,368.44
mercadinho,2026-03-29,credito_4x,83.22
mercadinho,2026-03-30,pix,1745.05
mercadinho,2026-03-30,debito,1405.7
mercadinho,2026-03-30,credito_vista,909.02
mercadinho,2026-03-30,credito_4x,124.85
mercadinho,2026-03-31,pix,1386.75
mercadinho,2026-03-31,debito,978.6
mercadinho,2026-03-31,credito_vista,732.26
mercadinho,2026-03-31,credito_4x,133.19
mercadinho,2026-04-01,pix,2903.1
mercadinho,2026-04-01,debito,1811.12
mercadinho,2026-04-01,credito_vista,1551.79
mercadinho,2026-04-01,credito_4x,286.74
mercadinho,2026-04-02,pix,2512.58
mercadinho,2026-04-02,debito,2741.87
mercadinho,2026-04-02,credito_vista,1377.72
mercadinho,2026-04-02,credito_4x,264.68
mercadinho,2026-04-03,pix,3592.35
mercadinho,2026-04-03,debito,3450.32
mercadinho,2026-04-03,credito_vista,1386.99
mercadinho,2026-04-03,credito_4x,327.65
mercadinho,2026-04-04,pix,4048.34
mercadinho,2026-04-04,debito,3128.6
mercadinho,2026-04-04,credito_vista,1693.38
mercadinho,2026-04-04,credito_4x,170.94
mercadinho,2026-04-05,pix,1470.61
mercadinho,2026-04-05,debito,1272.43
mercadinho,2026-04-05,credito_vista,709.07
mercadinho,2026-04-05,credito_4x,100.49
mercadinho,2026-04-06,pix,2666.38
mercadinho,2026-04-06,debito,2525.84
mercadinho,2026-04-06,credito_vista,1154.59
mercadinho,2026-04-06,credito_4x,259.54
mercadinho,2026-04-07,pix,2794.59
mercadinho,2026-04-07,debito,1892.22
mercadinho,2026-04-07,credito_vista,1226.31
mercadinho,2026-04-07,credito_4x,224.12
mercadinho,2026-04-08,pix,2276.88
mercadinho,2026-04-08,debito,2086.68
mercadinho,2026-04-08,credito_vista,913.66
mercadinho,2026-04-08,credito_4x,303.91
mercadinho,2026-04-09,pix,3056.1
mercadinho,2026-04-09,debito,2858.35
mercadinho,2026-04-09,credito_vista,1028.41
mercadinho,2026-04-09,credito_4x,109.91
mercadinho,2026-04-10,pix,4261.51
mercadinho,2026-04-10,debito,2329.73
mercadinho,2026-04-10,credito_vista,1406.39
mercadinho,2026-04-10,credito_4x,231.93
